poster,imdb-id,title,release-year,runtime,genre,imdb-rating,metascore,overview,votes,directors,cast,language
"https://m.media-amazon.com/images/M/MV5BYzQ1NmM3NTktY2RmMS00NzgxLWFiZjktM2JjYzY5N2IxNmIzXkEyXkFqcGdeQXVyMTMzNzIyNDc1._V1_UY98_CR1,0,67,98_AL_.jpg",tt11998558,Varisu,2023,169.0,"Action, Drama",6.0,,"Vijay Rajendran is a happy to-go lucky man. Things change when his father becomes terminally ill, and he is left to manage his business empire.",35061,"[{'id': 'nm2449331', 'name': 'Vamshi Paidipally'}]","[{'id': 'nm0897201', 'name': 'Joseph Vijay'}, {'id': 'nm8612305', 'name': 'Rashmika Mandanna'}, {'id': 'nm1421767', 'name': 'Shaam'}, {'id': 'nm0694893', 'name': 'Prabhu'}]",ta
"https://m.media-amazon.com/images/M/MV5BMzUzNjFlOTMtMTBmZC00OWUzLWJmY2EtZjFjNzZhYThjYTc4XkEyXkFqcGdeQXVyMTUzNTgzNzM0._V1_UX67_CR0,0,67,98_AL_.jpg",tt27510150,DD Returns,2023,124.0,"Comedy, Horror",7.5,,"The protagonist and his friends hides a bag full of money and jewels in a haunted bungalow to ditch the police. When he goes to retrieve the bag, a ghost makes him play a survival game in order to leave with the bag.",436,"[{'id': 'nm14753213', 'name': 'S. Prem Anand'}]","[{'id': 'nm1962272', 'name': 'Santhanam'}, {'id': 'nm6120872', 'name': 'Surbhi'}, {'id': 'nm0897213', 'name': 'Fefsi Vijayan'}, {'id': 'nm1004887', 'name': 'Pradeep Singh Rawat'}]",ta
"https://m.media-amazon.com/images/M/MV5BZDM1ODkzODgtYTRkMS00ZTRkLTk5MTktYzYwZmZmYzU3OTE1XkEyXkFqcGdeQXVyMTUyNjIwMDEw._V1_UX67_CR0,0,67,98_AL_.jpg",tt26459508,Let's Get Married,2023,152.0,"Comedy, Family, Romance",7.0,,Gowtham and Meera fall for each other and decide to get married.,250,"[{'id': 'nm14300234', 'name': 'Ramesh Tamilmani'}]","[{'id': 'nm4945396', 'name': 'Harish Kalyan'}, {'id': 'nm10752244', 'name': 'Ivana'}, {'id': 'nm6489058', 'name': 'Yogi Babu'}, {'id': 'nm7211198', 'name': 'Deepa Shankar'}]",ta
"https://m.media-amazon.com/images/M/MV5BMjZhY2M5YjAtNDQ4NS00MDExLTlhMjctMmZmZmVkMTI3MjA4XkEyXkFqcGdeQXVyMTIyNzY0NTMx._V1_UX67_CR0,0,67,98_AL_.jpg",tt11396310,Viduthalai Part 1,2023,150.0,"Action, Crime, Drama",8.3,,A police officer is recruited to capture the leader of a separatist group.,6234,"[{'id': 'nm4274575', 'name': 'Vetrimaaran'}]","[{'id': 'nm4262344', 'name': 'Soori'}, {'id': 'nm4043111', 'name': 'Vijay Sethupathi'}, {'id': 'nm11424386', 'name': 'Bhavani Sre'}, {'id': 'nm11552268', 'name': 'S. Chandan'}]",ta
"https://m.media-amazon.com/images/M/MV5BNDUyMjUzYWQtMmY4NS00ZmY5LTk2YTgtZWZlMTQyYjYwZDk4XkEyXkFqcGdeQXVyMTUzNTgzNzM0._V1_UY98_CR5,0,67,98_AL_.jpg",tt9872558,Takkar,2023,138.0,"Action, Drama, Romance",5.7,,"A young and dynamic boy has the urge to mint money meets a girl, who believes Money is the cause of all distress to life. How does their life transform together?",1939,"[{'id': 'nm7012694', 'name': 'Karthik G. Krish'}]","[{'id': 'nm6489058', 'name': 'Yogi Babu'}, {'id': 'nm9991000', 'name': 'Divyansha Kaushik'}, {'id': 'nm6106368', 'name': 'Munishkanth'}, {'id': 'nm6388679', 'name': 'E. Ramdoss'}]",ta
"https://m.media-amazon.com/images/M/MV5BYWU4ODRiODAtMTYzZi00ZjJlLWE3YTItMTcxMTUyMzZlZDgyXkEyXkFqcGdeQXVyMTY1MzAyNjU4._V1_UY98_CR1,0,67,98_AL_.jpg",tt15029754,Paayum Oli Nee Yenakku,2023,119.0,"Action, Drama, Family",6.3,,"Following a catastrophe in his life, Aravind, an entrepreneur with low light blindness, embarks on a relentless hunt utilising only audio clues.",105,"[{'id': 'nm13612730', 'name': 'Karthik Adwait'}]","[{'id': 'nm5076645', 'name': 'Vikram Prabhu'}, {'id': 'nm4224187', 'name': 'Vani Bhojan'}, {'id': 'nm5744564', 'name': 'Dhananjaya'}, {'id': 'nm13081233', 'name': 'Vetri Kiran'}]",ta
"https://m.media-amazon.com/images/M/MV5BOTA0OTkxZjEtNTgwZC00NDgwLTljNDAtODhlMDBmMzU0N2EzXkEyXkFqcGdeQXVyMTMzNzIyNDc1._V1_UY98_CR1,0,67,98_AL_.jpg",tt15427980,Vaathi,2023,139.0,"Action, Drama",7.3,,The life of a young man and his struggles against the privatization of education.,8775,"[{'id': 'nm4951006', 'name': 'Venky Atluri'}]","[{'id': 'nm1333687', 'name': 'Dhanush'}, {'id': 'nm7917727', 'name': 'Samyuktha Menon'}, {'id': 'nm0474871', 'name': 'Sai Kumar'}, {'id': 'nm0080238', 'name': 'Tanikella Bharani'}]",ta
"https://m.media-amazon.com/images/M/MV5BZTQzODg3ODctYWY3NC00NjkzLWIzN2YtNTE4NjE5ZTY1Yzc0XkEyXkFqcGdeQXVyMTIyNzY0NTMx._V1_UX67_CR0,0,67,98_AL_.jpg",tt24227018,Kather Basha Endra Muthuramalingam,2023,152.0,"Action, Crime, Drama",5.0,,"In Ramanathapuram district, where Nana, the powerful gangster, tries to take control of the village. Kathar is not ready to listen to him and refuses to make peace with them. Will both survive the battle or not?",3587,"[{'id': 'nm5709298', 'name': 'M. Muthaiah'}]","[{'id': 'nm1951127', 'name': 'Arya'}, {'id': 'nm7211198', 'name': 'Deepa Shankar'}, {'id': 'nm9783509', 'name': 'Siddhi Idnani'}, {'id': 'nm10041221', 'name': 'Indumathy Manikandan'}]",ta
"https://m.media-amazon.com/images/M/MV5BNjE0OWNlYjEtNTNlNi00MDBkLTg3MDEtYjYxMWE4MWMyYTRmXkEyXkFqcGdeQXVyMTI1NDEyNTM5._V1_UY98_CR5,0,67,98_AL_.jpg",tt25405130,Dada,2023,133.0,"Drama, Family, Romance",8.2,,"A couple in love, accidentally become teenage parents. Unpleasant situations make them fall apart. Manikandan, left alone with his son, struggles as a single teenage father. Fate owns him, bringing Sindhu back into his life.",4527,"[{'id': 'nm14423424', 'name': 'Ganesh K. Babu'}]","[{'id': 'nm9066645', 'name': 'Kavin'}, {'id': 'nm10375007', 'name': 'Aparna Das'}, {'id': 'nm0080180', 'name': 'Bhagyaraj'}, {'id': 'nm1027293', 'name': 'Aishwariyaa Bhaskaran'}]",ta
"https://m.media-amazon.com/images/M/MV5BNjQ3MDcxMzAtNjZhYy00ZTQ4LTgzNDEtNDE0YmY4ZDFhODU3XkEyXkFqcGdeQXVyMTQ3Mzk2MDg4._V1_UX67_CR0,0,67,98_AL_.jpg",tt15163636,Veeran,2023,155.0,"Action, Drama, Fantasy",6.0,,"A 15-year-old boy living in Veeranor, gets struck by lightning and goes into a short coma. After recovery, he gradually realizes that he has superpowers of lightning and mind control.",1040,"[{'id': 'nm9061128', 'name': 'Ark Saravan'}]","[{'id': 'nm5657066', 'name': 'Hiphop Tamizha Adhi'}, {'id': 'nm14578175', 'name': 'Athira Raj'}, {'id': 'nm12752999', 'name': 'Sassi Selvaraj'}, {'id': 'nm2587761', 'name': 'Vinay Rai'}]",ta
